"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
1222.2,21755.6,33826
2748.48,24758.6,31660.8
1776.69,17312,16088.4
5510.3,23312.1,109312
839.442,5825.37,11708.9
1467.57,16457,43185.5
1583.75,15312.4,10083
1422.24,16367.6,6458.48
540.883,8108.69,20584.8
1047.55,33909.9,4413.11
1285.95,23360.8,266.486
2471.36,23659.5,30433.1
939.658,10056.7,1121.26
430.094,20737.6,11563.5
805.432,11435.5,1019.38
1316.74,16475.4,21776.6
1868.86,24286.7,1967.39
837.32,14870.2,3892.38
1338.63,24143.8,38259.8
452.633,10404.3,10739.2
2336.26,28688.3,11272.5
652.225,19279.1,8950.92
-85.4744,6320.28,210.354
704.591,12020,8135.13
533.562,7026.07,9999.78
484.477,12442.3,8713.04
745.205,15176.4,10874.8
1045.72,27018.9,25166.7
2174.9,18677.8,7052.19
2234.49,22316.8,9093.12
1616.23,9849.42,6440.88
1103.11,23436.3,23846
1336.96,8833.44,4017.46
1608.2,25523.3,7792.31
779.587,12154.3,3136.95
1147.77,22810.1,4001.95
1271.22,13105.3,17539.7
473.177,18839.1,9500.56
4195.18,25576.2,17702.7
1019.63,10624.3,9095.3
809.762,8195.74,9087.58
1215.17,9083.89,14977.3
2012.17,7329.81,14982.7
568.161,8645.31,3006.55
1130.21,12229.1,11072
1225.5,34685.3,12660
1032.09,11462.3,3564.55
1748.24,16994.8,7296.51
1111.72,19064.6,8154.67
1278.11,9723.35,31668.3
1296.03,13168.6,3459.16
2205.08,4665.72,17838.8
961.361,15141.2,7992.11
605.266,15998.4,3815.33
1040.49,23933.2,56793.3
1242.39,12800.1,3629.09
1368.13,30165.9,10975.9
575.337,11848.9,31138.1
729.335,21073.6,33408.7
1472.05,35252.9,20867.7
672.258,9555.18,11551.1
885.996,23392.9,2843.82
1755.94,11961.3,25071.6
1521,9721.42,3337.31
867.03,10797.6,997.428
1289.35,14126.9,11207.8
899.346,11611.5,8373.49
1261.8,11042.6,3162.16
902.313,3896.57,14703.3
1743.21,8836.37,2029.04
982.9,13365.4,15770.1
1110.35,26730.1,10645
1171.17,20799.8,9477.39
1217.13,24571.7,27666.4
649.609,22755.1,4845.95
1332.23,10591.4,1020.35
509.13,15281.6,6855.97
1307.58,19663.6,56009.6
1453.36,14273.4,11512.9
1756.01,29295.3,43654.8
1157.1,23242.5,21079.6
510.909,15898.2,7727.79
763.47,11423.9,29195.8
811.062,17164.5,5009.29
912.529,17144.7,6872.28
1607.09,20437,7376.55
1525.47,20559.2,18657.6
1208.71,9206.75,4403.67
370.794,10949.7,4241.88
590.107,14232.4,1739.53
1129.99,22120.8,21132.4
1554,21011,15443.7
924.156,18968.8,4353.68
549.92,20296.7,11898.2
1230.55,15157.5,14769.1
708.8,8421.75,1385.45
1175.56,10700.8,8653.81
484.052,7914.08,1403.33
6724.55,21936.2,6445.98
587.173,13269.7,6756.63
1092.27,11897.3,6485.5
828.739,15876.6,16071.3
804.143,11557.9,1738.3
1315.66,11113.7,5217.33
1166.6,17135,1915.92
827.945,10324.8,6925.48
2518.58,17277.6,16630.4
704.75,10320.5,3775.88
1031.71,13308.6,11007.3
2673.04,22514.6,5555.72
889.723,14304,797.591
1191.25,29511.2,17978.9
968.265,18350.6,2650.55
1569.36,24819.8,15168.6
613.21,15517.8,1927.24
821.084,18558.2,2725.41
1458.43,21306.7,21485.7
1872.87,18947.9,9002.71
679.683,18537.7,19527.5
3665.62,17864.2,20497.6
380.143,10041.2,18659.6
1936.87,16473.6,8763.26
535.66,8787.98,2535.85
1117.08,16259.7,7309.59
1258.69,22341.7,31011.6
1168.13,13178.3,17918.8
892.886,13548.1,4269.17
145.314,4062.99,3251.15
1062.19,16114.5,8844.52
1569.56,22328.3,22997.2
1448.86,20907.9,2867.18
1179.03,13244.4,5057.23
5209.53,17213,6508.17
1094.84,19456.4,3113.19
549.011,11266.8,5472.04
382.803,27090.5,8946.95
3496.87,27233.6,12774.9
494.508,27919.5,12063.6
1588.36,16849.2,2953.72
2386.64,11465.6,35659.8
974.656,14834.7,9843.71
562.103,11305.2,9346.68
1090.77,9628.22,14622.3
1265.34,14019.3,1498.16
2282.31,16570.6,15324.1
269.56,9170.7,1303.6
1090.81,15664.8,4577.15
410.663,12088.5,16275.2
598.907,14597.9,476.758
1053.3,15427.4,23917.4
336.82,19517.4,6920.94
549.408,6273.74,3103.21
1067.93,18466.5,24468.5
