"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
662.524,21760.6,6469.15
1011.69,9292.96,19289.7
1800.49,13080.4,31580.7
1000.17,18672.2,7854.61
1663.28,20128.4,12872.9
442.621,10323.9,2020.44
1166.99,15755.2,2729.38
2359.4,11940.2,13298.1
2125.39,14586.9,9888.08
2780.34,13910.9,26442
373.428,16686,2243.58
349.923,13812.3,8483.89
564.828,10980.7,3034.48
1610.18,16693.2,11194.4
356.342,11203.4,1894.67
1594.48,20565.2,6016.24
3732.85,16507,14768.4
681.743,10911.7,1814.12
1956.52,17264.7,1754.6
1101.59,16373.6,13073
754.795,10870.9,2604.94
785.284,16924.7,2886.26
1535.02,11622.7,7523.67
426.238,13289.2,2619.59
756.651,15115.3,7680.12
883.71,12755.2,6089.82
614.438,10879.8,834.929
895.884,14230.7,1059.54
1212.94,15889.1,2898.76
1721.79,13580.7,4028.16
2815.59,15977.1,23604
381.851,7944.37,2173.46
693.176,8434.6,3356.87
1863.33,33293.7,23530.9
2342.89,23899.1,2050.5
525.926,13893.4,1301.28
576.901,20140,26222.3
1740.19,27075.2,50952.6
414.003,11995.2,1861.26
328.422,17952.7,3429.46
2007.18,18330.9,15108.1
957.659,14765.5,2608.85
3226.23,24516.8,21846.3
1387.66,20131.4,9342.16
398.715,7124.37,5201.53
1333.06,19190.1,21460.7
280.301,10583.7,7039.29
1416.69,22086.6,4781.62
628.016,13839.5,7592.73
1269.22,16563.2,34301.5
21.1088,14225.4,4194.91
2066.33,36780.5,24752.3
1184.19,14878.6,13046.5
842.358,18501.6,7020.35
517.248,7162.16,5927.34
3018.39,31326.8,13661.6
976.243,10017,1238.42
3580.79,18606,7117.48
2951.4,24708.7,16856.7
946.29,15059.3,3987.88
742.652,20719.3,12005.1
1097.19,19744.8,7078.32
745.144,14527.8,1984.59
1253.29,36542.1,12030.8
507.773,12375.8,13635.3
621.519,12350.8,6078.01
631.82,13024.5,3923.02
4758.03,42300.3,44739.2
1206.87,13143.6,6067.71
390.289,17305.2,5053.69
78.1693,12124.2,1654.38
1309.76,8011.61,3725.65
1840.27,12745.6,11647.3
988.884,9950.21,11086.5
1025.78,20425,9078.78
3338.92,17575.8,5962.88
1777.3,26681.1,23545.5
1896.87,35491.6,16708.9
359.947,5446.72,1851.24
524.581,9941.89,12648.4
681.148,9758.04,2749.3
302.582,11574,772.875
115.885,13178.4,3171.37
726.501,15302.4,4441.43
535.48,13284,19004.4
1118.04,12627,3755.97
339.287,12819.8,2144.62
352.365,16086.7,1107.59
1397.65,23668.1,10212.7
1205.35,16122.4,4161.92
827.251,19323.3,24162.4
645.93,17265.1,4805.07
1194.37,20178.7,6390.91
1469.77,15501.5,11879.7
1110.18,10834.1,17797.1
761.383,13853.2,3627.66
1451.67,16062.2,10735.3
1030.19,16217.6,2749.48
1172.97,14899.1,10614.2
393.343,8607.04,6099.9
1229.85,10610.5,39457.4
943.494,11553.5,3101.61
1876.82,20547.1,1276.15
1039.42,15434.9,3346.09
2327.56,6880.24,29208.8
914.899,19455.8,1079.62
2851.12,30239.2,14252
984.234,19983,5850.35
543.631,17092.2,6173.32
811.105,11086.4,5720.07
817.04,14152.8,9495.06
3329.33,18240.6,68243.4
1458.78,18811.6,1552.24
837.371,12474.7,2571.42
1458.2,16003,5445.86
1270.92,14001.9,8191.58
1796.11,10048.1,3410.98
1190.56,12687,4233.46
1146.44,11044.5,6667.81
402.752,12667.4,4060.69
334.995,11977.9,4627.05
570.824,12256.8,1221.93
1051.86,24980.9,20415.2
1185.13,19106,8255.99
1488,21327.7,44650.5
2243.59,27320,6295.67
1278.32,21746.5,6540.03
2177.81,15615.2,4963.16
953.935,13988,6022.31
2804.57,17653.8,6035.68
2296.72,20222.3,2494.56
1510.99,11944.3,13674.9
3777.79,14031.3,46149.1
370.247,14852.8,1973.3
1511.59,7327.37,7414.76
752.245,17625.6,2789.08
640.029,10840.9,5836.27
402.768,27489.1,1171.5
1066.64,15363.4,6314.14
770.808,17751.3,2637.38
716.611,12688.7,11575
1685.29,12001.8,10690.9
381.415,9141.61,641.253
1445.85,14926.7,13701.2
878.699,14376.4,4138.13
1265.88,17486.3,4792.91
938.907,9227.17,7020.92
1514.62,19666.3,5740.52
607.028,11643.9,1016.5
3422.05,39536.2,30840.1
590.534,15556.7,5768.44
1296.01,15982.2,7484.8
840.459,13188.5,2050.13
465.592,9049.85,2471.02
446.704,8535.6,4691.68
369.221,13263.1,1254.33
1519.96,10580.6,622.203
3825.46,11580.5,6085.25
1821.22,24940.1,20373.7
702.886,6657.35,7590.45
951.957,8681.37,7871.2
1004.57,8875.66,1126.49
656.714,13083.8,19234.1
35.272,13001.8,6074.82
